Symbol,Name,Sector,industry
OSUR,"OraSure Technologies, Inc.",Health Care,Medical/Dental Instruments
ORBC,ORBCOMM Inc.,Consumer Services,Telecommunications Equipment
ORBT,Orbit International Corporation,Capital Goods,Industrial Machinery/Components
ORBK,Orbotech Ltd.,Capital Goods,Industrial Machinery/Components
ORLY,"O&#39;Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores
OREX,"Orexigen Therapeutics, Inc.",Health Care,Major Pharmaceuticals
SEED,Origin Agritech Limited,Consumer Non-Durables,Farming/Seeds/Milling
ORIT,Oritani Financial Corp.,Finance,Major Banks
ORRF,Orrstown Financial Services Inc,Finance,Major Banks
OFIX,Orthofix International N.V.,Health Care,Medical/Dental Instruments
OSIS,"OSI Systems, Inc.",Technology,Semiconductors
OSIR,"Osiris Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
OSN,"Ossen Innovation Co., Ltd.",Basic Industries,Steel/Iron Ore
OTEL,Otelco Inc.,Public Utilities,Telecommunications Equipment
OTTR,Otter Tail Corporation,Public Utilities,Electric Utilities: Central
OUTR,Outerwall Inc.,Consumer Services,Other Consumer Services
OVAS,Ovascience Inc.,Health Care,Major Pharmaceuticals
OVRL,"Overland Storage, Inc.",Technology,Electronic Components
OSTK,"Overstock.com, Inc.",Consumer Services,Catalog/Specialty Distribution
OXLC,Oxford Lane Capital Corp.,n/a,n/a
OXLCO,Oxford Lane Capital Corp.,n/a,n/a
OXLCP,Oxford Lane Capital Corp.,n/a,n/a
OXGN,"OXiGENE, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
OXBT,"Oxygen Biotherapeutics, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
PFIN,"P & F Industries, Inc.",Technology,Industrial Machinery/Components
PTSI,"P.A.M. Transportation Services, Inc.",Transportation,Trucking Freight/Courier Services
PCAR,PACCAR Inc.,Capital Goods,Auto Manufacturing
PACR,"Pacer International, Inc.",Transportation,Oil Refining/Marketing
PACB,"Pacific Biosciences of California, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
PCBK,Pacific Continental Corporation (Ore),Finance,Major Banks
PEIX,"Pacific Ethanol, Inc.",Basic Industries,Major Chemicals
PMBC,Pacific Mercantile Bancorp,Finance,Major Banks
PPBI,Pacific Premier Bancorp Inc,Finance,Major Banks
PSUN,"Pacific Sunwear of California, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
PCRX,"Pacira Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
PACT          ,Pactera Technology International Ltd,Technology,EDP Services
PACW,PacWest Bancorp,Finance,Major Banks
PTIE,Pain Therapeutics,Health Care,Major Pharmaceuticals
PLMT,"Palmetto Bancshares, Inc. (SC)",Finance,Major Banks
PAAS,Pan American Silver Corp.,Basic Industries,Precious Metals
PNRA,Panera Bread Company,Consumer Services,Restaurants
PZZA,"Papa John&#39;S International, Inc.",Consumer Services,Restaurants
PRGN,Paragon Shipping Inc.,Transportation,Marine Transportation
PAMT,Parametric Sound Corp.,Consumer Durables,Telecommunications Equipment
PRXL,PAREXEL International Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch
PSTB,Park Sterling Corporation,Finance,Major Banks
PKBK,"Parke Bancorp, Inc.",Finance,Major Banks
PRKR,"ParkerVision, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
PKOH,Park-Ohio Holdings Corp.,Capital Goods,Industrial Specialties
PTNR,Partner Communications Company Ltd.,Public Utilities,Telecommunications Equipment
PBHC,"Pathfinder Bancorp, Inc.",Finance,Banks
PATK,"Patrick Industries, Inc.",Basic Industries,Forest Products
PNBK,Patriot National Bancorp Inc.,Finance,Major Banks
PATR,"Patriot Transportation Holding, Inc.",Transportation,Trucking Freight/Courier Services
PDCO,"Patterson Companies, Inc.",Health Care,Medical Specialities
PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Production
PLCC,Paulson Capital Corp.,Finance,Investment Bankers/Brokers/Service
PAYX,"Paychex, Inc.",Consumer Services,Diversified Commercial Services
PCCC,"PC Connection, Inc.",Consumer Services,Catalog/Specialty Distribution
PCMI,"PCM, Inc.",Consumer Services,Catalog/Specialty Distribution
PCTI,"PC-Tel, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
PDCE,"PDC Energy, Inc.",Energy,Oil & Gas Production
PDFS,"PDF Solutions, Inc.",Technology,EDP Services
PDII,"PDI, Inc.",Miscellaneous,Business Services
PDLI,"PDL BioPharma, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PGC,Peapack-Gladstone Financial Corporation,Finance,Commercial Banks
PRLS,Peerless Systems Corporation,Technology,Computer Software: Prepackaged Software
PEGA,Pegasystems Inc.,Technology,EDP Services
PCO,Pendrell Corporation,Miscellaneous,Multi-Sector Companies
PENX,Penford Corporation,Consumer Non-Durables,Packaged Foods
PENN,"Penn National Gaming, Inc.",Consumer Services,Hotels/Resorts
PFLT,PennantPark Floating Rate Capital Ltd.,n/a,n/a
PNNT,PennantPark Investment Corporation,n/a,n/a
PWOD,"Penns Woods Bancorp, Inc.",Finance,Major Banks
PEBO,Peoples Bancorp Inc.,Finance,Major Banks
PEBK,"Peoples Bancorp of North Carolina, Inc.",Finance,Major Banks
PEOP,"Peoples Federal Bancshares, Inc.",Finance,Banks
PFBX,Peoples Financial Corporation,Finance,Major Banks
PBCT,"People&#39;s United Financial, Inc.",Finance,Savings Institutions
PRCP,"Perceptron, Inc.",Capital Goods,Electronic Components
PPHM,Peregrine Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
PSMI,Peregrine Semiconductor Corp.,Technology,Semiconductors
PWRD,"Perfect World Co., Ltd.",Miscellaneous,Business Services
PRFT,"Perficient, Inc.",Technology,EDP Services
PTIX,"Performance Technologies, Incorporated",Technology,Computer Communications Equipment
PFMT,Performant Financial Corporation,Consumer Services,Other Consumer Services
PERF,"Perfumania Holdings, Inc",Consumer Services,Other Specialty Stores
PSEM,Pericom Semiconductor Corporation,Technology,Semiconductors
PERI,Perion Network Ltd,Technology,EDP Services
PESI,"Perma-Fix Environmental Services, Inc.",Basic Industries,Environmental Services
PTX,"Pernix Therapeutics Holdings, Inc.",Health Care,Major Pharmaceuticals
PERY,Perry Ellis International Inc.,Consumer Non-Durables,Apparel
PETS,"PetMed Express, Inc.",Health Care,Medical/Nursing Services
PETM,"PetSmart, Inc",Consumer Services,Other Specialty Stores
PFSW,"PFSweb, Inc.",Miscellaneous,Business Services
PGTI,"PGT, Inc.",Capital Goods,Building Products
PCYC,"Pharmacyclics, Inc.",Health Care,Major Pharmaceuticals
ANTP,PHAZAR CORP,Technology,Radio And Television Broadcasting And Communications Equipment
PHII,"PHI, Inc.",Transportation,Transportation Services
PHIIK,"PHI, Inc.",Transportation,Transportation Services
PHMD,"PhotoMedex, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
PLAB,"Photronics, Inc.",Technology,Semiconductors
PICO,PICO Holdings Inc.,Finance,Real Estate
PPC,Pilgrim&#39;s Pride Corporation,Consumer Non-Durables,Meat/Poultry/Fish
PME,Pingtan Marine Enterprise Ltd.,Basic Industries,Military/Government/Technical
PNFP,"Pinnacle Financial Partners, Inc.",Finance,Major Banks
PXLW,"Pixelworks, Inc.",Technology,Semiconductors
PZZI,"Pizza Inn Holdings, Inc.",Consumer Non-Durables,Food Distributors
PLNR,"Planar Systems, Inc.",Capital Goods,Industrial Machinery/Components
PLPM,"Planet Payment, Inc.",Miscellaneous,Business Services
PLXS,Plexus Corp.,Technology,Electrical Products
PLUG,"Plug Power, Inc.",Energy,Industrial Machinery/Components
PLBC,Plumas Bancorp,Finance,Finance Companies
PSTI,"Pluristem Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PLXT,"PLX Technology, Inc.",Technology,Semiconductors
PMCS,"PMC - Sierra, Inc.",Technology,Semiconductors
PMFG,"PMFG, Inc.",Capital Goods,Industrial Machinery/Components
PBSK,"Poage Bankshares, Inc.",Finance,Savings Institutions
PTSX,Point.360,Consumer Services,Movies/Entertainment
PNTR,Pointer Telocation Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment
PCOM,"Points International, Ltd.",Miscellaneous,Business Services
PTEK,"PokerTek, Inc.",Consumer Durables,Miscellaneous manufacturing industries
PBCP,"Polonia Bancorp, Inc.",Finance,Savings Institutions
PLCM,"Polycom, Inc.",Public Utilities,Telecommunications Equipment
POOL,Pool Corporation,Consumer Durables,Industrial Specialties
POPE,Pope Resources,Consumer Non-Durables,Environmental Services
BPOP,"Popular, Inc.",Finance,Major Banks
BPOPM,"Popular, Inc.",Finance,Major Banks
BPOPN,"Popular, Inc.",Finance,Major Banks
PBIB,"Porter Bancorp, Inc.",Finance,Major Banks
PRAA,"Portfolio Recovery Associates, Inc.",Finance,Finance: Consumer Services
PTLA,"Portola Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
PSTR,PostRock Energy Corporation,Energy,Oil & Gas Production
PCH,Potlatch Corporation,Consumer Services,Real Estate Investment Trusts
POWL,"Powell Industries, Inc.",Consumer Durables,Electrical Products
POWI,"Power Integrations, Inc.",Technology,Semiconductors
PSIX,"Power Solutions International, Inc.",Energy,Industrial Machinery/Components
POWR,"PowerSecure International, Inc",Miscellaneous,Business Services
PSCC,PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal,n/a,n/a
PSCD,PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal,n/a,n/a
PSCE,PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal,n/a,n/a
PSCF,PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal,n/a,n/a
PSCH,PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal,n/a,n/a
PSCI,PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal,n/a,n/a
PSCM,PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal,n/a,n/a
PSCT,PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal,n/a,n/a
PSCU,PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal,n/a,n/a
PRFZ,PowerShares FTSE RAFI US 1500 Small-Mid Portfolio,n/a,n/a
PAGG,PowerShares Global Agriculture Portfolio,n/a,n/a
PSAU,PowerShares Global Gold & Precious Metals Portfolio,n/a,n/a
PMNA,PowerShares MENA Frontier Countries Portfolio,n/a,n/a
PNQI,PowerShares NASDAQ Internet Portfolio,n/a,n/a
QQQ,"PowerShares QQQ Trust, Series 1",n/a,n/a
POZN,"Pozen, Inc.",Health Care,Major Pharmaceuticals
PRAN,Prana Biotechnology Ltd,Health Care,Major Pharmaceuticals
PFBC,Preferred Bank,n/a,n/a
PLPC,Preformed Line Products Company,Basic Industries,Water Supply
PRXI,"Premier Exhibitions, Inc.",Consumer Services,Services-Misc. Amusement & Recreation
PFBI,"Premier Financial Bancorp, Inc.",Finance,Major Banks
PRGX,"PRGX Global, Inc.",Consumer Services,Diversified Commercial Services
PCLN,priceline.com Incorporated,Miscellaneous,Business Services
PSMT,"PriceSmart, Inc.",Consumer Services,Department/Specialty Retail Stores
PBMD,Prima BioMed Ltd,Health Care,Major Pharmaceuticals
PACQ,Prime Acquisition Corp.,Finance,Business Services
PACQU,Prime Acquisition Corp.,Finance,Business Services
PACQW,Prime Acquisition Corp.,Finance,Business Services
PNRG,PrimeEnergy Corporation,Energy,Oil & Gas Production
PRMW,Primo Water Corporation,Consumer Non-Durables,Food Distributors
PRIM,Primoris Services Corporation,Basic Industries,Water Supply
PVTB,"PrivateBancorp, Inc.",Finance,Major Banks
PVTBP,"PrivateBancorp, Inc.",Finance,Major Banks
PKT,"Procera Networks, Inc.",Technology,EDP Services
PDEX,"Pro-Dex, Inc.",Health Care,Medical/Dental Instruments
IPDN,"Professional Diversity Network, Inc.",Technology,"Computer Software: Programming, Data Processing"
PGNX,Progenics Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
PRGS,Progress Software Corporation,Technology,Computer Software: Prepackaged Software
PFPT,"Proofpoint, Inc.",Technology,EDP Services
PRPH,"ProPhase Labs, Inc.",Health Care,Major Pharmaceuticals
RNA,Prosensa Holding N.V.,Health Care,Major Pharmaceuticals
BIB,ProShares Trust ProShares Ultra Nasdaq Biotechnology,n/a,n/a
BIS,ProShares Trust ProShares UltraShort Nasdaq Biotechnology,n/a,n/a
TQQQ,ProShares UltraPro QQQ,n/a,n/a
SQQQ,ProShares UltraPro Short QQQ ,n/a,n/a
PSEC,Prospect Capital Corporation,n/a,n/a
PGRX,Prospect Global Resources Inc.,Basic Industries,Homebuilding
PRTA,Prothena Corporation plc,Health Care,Major Pharmaceuticals
PWX,Providence and Worcester Railroad Company,Transportation,Railroads
PROV,"Provident Financial Holdings, Inc.",Finance,Savings Institutions
PBIP,"Prudential Bancorp, Inc. of Pennsylvania",Finance,Banks
PSBH,"PSB Holdings, Inc.",Finance,Savings Institutions
PSDV,pSivida Corp.,Capital Goods,Biotechnology: Laboratory Analytical Instruments
PMD,Psychemedics Corporation,Health Care,Medical Specialities
PMTC,PTC Inc.,Technology,Computer Software: Prepackaged Software
PTCT,"PTC Therapeutics, Inc.",Health Care,Major Pharmaceuticals
PULB,Pulaski Financial Corp.,Finance,Savings Institutions
PCYO,Pure Cycle Corporation,Public Utilities,Water Supply
PVFC,PVF Capital Corp.,Finance,Savings Institutions
QADA,QAD Inc.,Technology,Computer Software: Prepackaged Software
QADB,QAD Inc.,Technology,Computer Software: Prepackaged Software
QCCO,"QC Holdings, Inc.",Finance,Investment Bankers/Brokers/Service
QCRH,"QCR Holdings, Inc.",Finance,Major Banks
QGEN,Qiagen N.V.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
QIWI,QIWI plc,Miscellaneous,Business Services
QKLS,"QKL Stores, Inc.",Consumer Services,Food Chains
QLIK,Qlik Technologies Inc.,Technology,Computer Software: Prepackaged Software
QLGC,QLogic Corporation,Technology,Computer Communications Equipment
QLTI,QLT Inc.,Health Care,Major Pharmaceuticals
QCOM,QUALCOMM Incorporated,Technology,Radio And Television Broadcasting And Communications Equipment
QLTY,"Quality Distribution, Inc.",Transportation,Trucking Freight/Courier Services
QSII,"Quality Systems, Inc.",Technology,EDP Services
QBAK,Qualstar Corporation,Technology,Electronic Components
QLYS,"Qualys, Inc.",Technology,Computer Software: Prepackaged Software
QTWW,"Quantum Fuel Systems Technologies Worldwide, Inc.",Capital Goods,Auto Parts:O.E.M.
QCOR,"Questcor Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
QUIK,QuickLogic Corporation,Technology,Semiconductors
QDEL,Quidel Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
QNST,"QuinStreet, Inc.",Miscellaneous,Business Services
DFZ,R.G. Barry Corporation,Consumer Non-Durables,Shoe Manufacturing
RRD,R.R. Donnelley & Sons Company,Miscellaneous,Publishing
RADA,Rada Electronics Industries Limited,Consumer Non-Durables,Electronic Components
RDCM,Radcom Ltd.,Technology,Computer peripheral equipment
ROIA,"Radio One, Inc.",Consumer Services,Broadcasting
ROIAK,"Radio One, Inc.",Consumer Services,Broadcasting
RSYS,RadiSys Corporation,Technology,Computer peripheral equipment
RDNT,"RadNet, Inc.",Health Care,Medical Specialities
RDWR,Radware Ltd.,Miscellaneous,Business Services
RMBS,"Rambus, Inc.",Technology,Semiconductors
RAND,Rand Capital Corporation,n/a,n/a
RLOG,"Rand Logistics, Inc.",Consumer Services,Marine Transportation
GOLD,Randgold Resources Limited,Basic Industries,Precious Metals
RPTP,Raptor Pharmaceutical Corp.,Health Care,Major Pharmaceuticals
RAVN,"Raven Industries, Inc.",Capital Goods,Specialty Chemicals
ROLL,RBC Bearings Incorporated,Capital Goods,Metal Fabrications
RCMT,"RCM Technologies, Inc.",Technology,Professional Services
RDA,"RDA Microelectronics, Inc.",Technology,Semiconductors
RLOC,"ReachLocal, Inc.",Technology,Advertising
RDI,Reading International Inc,Consumer Services,Movies/Entertainment
RDIB,Reading International Inc,Consumer Services,Movies/Entertainment
RSOL,"Real Goods Solar, Inc.",Capital Goods,Building Products
RNWK,"RealNetworks, Inc.",Technology,EDP Services
RP,"RealPage, Inc.",Technology,Computer Software: Prepackaged Software
RCPT,"Receptos, Inc.",Health Care,Major Pharmaceuticals
RCON,"Recon Technology, Ltd.",Energy,Oilfield Services/Equipment
RECV,"Recovery Energy, Inc.",Energy,Oil & Gas Production
RRGB,"Red Robin Gourmet Burgers, Inc.",Consumer Services,Restaurants
RDHL,Redhill Biopharma Ltd.,Health Care,Major Pharmaceuticals
REDF,Rediff.com India Limited,Consumer Services,Newspapers/Magazines
RGDO,"Regado BioSciences, Inc.",Health Care,Major Pharmaceuticals
REGN,"Regeneron Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
RGLS,Regulus Therapeutics Inc.,Health Care,Major Pharmaceuticals
REIS,"Reis, Inc",Miscellaneous,Business Services
RELV,"Reliv&#39; International, Inc.",Health Care,Major Pharmaceuticals
MARK,"Remark Media, Inc.",Consumer Services,Telecommunications Equipment
REMY,"Remy International, Inc.",Capital Goods,Auto Parts:O.E.M.
RNST,Renasant Corporation,Finance,Major Banks
REGI,"Renewable Energy Group, Inc.",Basic Industries,Major Chemicals
RCII,Rent-A-Center Inc.,Technology,Diversified Commercial Services
RENT,Rentrak Corporation,Consumer Services,Movies/Entertainment
RGEN,Repligen Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RPRX,Repros Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
